Area name,,,,,,,,,,,
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1283.jpg,32000000,"64.1435822358005,-21.89964591114499",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1283-Almenningsgar%C3%B0ur%20%C3%A1%20S%C3%B3lt%C3%BAnsreit%20.pdf,Almenningsgarður á Sóltúnsreit ,Verkefnið felur í sér að hanna almenningsgarð á Sóltúnsreitnum og setja upp 1. áfanga hans.,Public park at Sóltún square,The project entails designing a public park on Sóltún Square and completing the 1st phase of the project.,Park publiczny Sóltúnsreitur ,Projekt obejmuje zaprojektowanie parku publicznego na Sóltúnreitur i utworzenie jego pierwszego etapu.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/Hm4-1285.jpg,12000000,"64.13471738884012,-21.857879161834656",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1285-Hj%C3%B3lask%C3%BDli%20vi%C3%B0%20Langholtssk%C3%B3la.pdf,Hjólaskýli við Langholtsskóla,Verkefnið felur í sér að setja upp yfirbyggt hjólaskýli við Langholtsskóla.,Bike shelter at Langholtsskóli,The project entails building a covered bike shelter at Langholtsskóli.,Wiata rowerowa przy Langholtsskóli,Projekt obejmuje utworzenie zabudowanego miejsca do parkowania rowerów przy Langholtsskóli.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1287.jpg,10000000,"64.14377472709621,-21.872244575732427",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1287-Leiksv%C3%A6%C3%B0i%C3%B0%20Ormurinn%20langi.pdf,Leiksvæðið Ormurinn langi,Verkefnið felur í sér að styrkja svæðið við Orminn langa með leiktækjum og afþreyingu fyrir alla aldurshópa.,Playground at the 'long worm',The project entails fixing up the area at 'Orminn langa' by installing playground equipment suitable for all age groups.,Plac zabaw Ormurinn langi,Projekt obejmuje wzbogacenie terenu o sprzęt do zabawy i rekreacji dla wszystkich grup wiekowych.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1290.jpg,10000000,"64.1486710855995 , -21.880977821539",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1290-Vatnsleikt%C3%A6ki%20%C3%A1%20Apar%C3%B3l%C3%B3.pdf,Vatnsleiktæki á Aparóló,Verkefnið felur í sér að setja vatnsleiktæki á Aparóló.,Water play equipment by Aparóló playground,The project entails installing water play equipment on Aparóló playground.,Sprzęt do zabawy z wodą na Aparóló,Projekt obejmuje montaż sprzętu do zabawy z wodą na placu zabaw Aparóló.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1291.jpg,40000000,"64.1401277505516 , -21.8713382165731",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1291-N%C3%BDtt%20t%C3%A6ki%20%C3%AD%20Fj%C3%B6lskyldu-%20og%20h%C3%BAsd%C3%BDragar%C3%B0inn.pdf,Nýtt tæki í Fjölskyldu- og húsdýragarðinn,Verkefnið felur í sér að bæta við nýju tæki í Fjölskyldu– og húsdýragarðinn.,New equipment for the Reykjavik Family Park & Zoo,The project entails adding new equipment to the Reykjavík Family Park & Zoo.,Nowy sprzęt w Zoo,Projekt obejmuje dodanie nowego sprzętu w Fjölskyldu– og húsdýragarðin
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1292.jpg,15000000,"64.1368837447167 , -21.8725807957381",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1292-Gr%C3%A6nt%20hundager%C3%B0i.pdf,Grænt hundagerði,Verkefnið felur í sér að stækka og betrumbæta hundagerðið í Laugardalnum.,Green dog park,The project entails expanding and improving the dog park in Laugardalur.,Zielony teren dla psów,Projekt obejmuje powiększenie i ulepszenie terenu dla psów w Laugardalur.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1302.jpg,12000000,"64.14848597090416,-21.874839941537118",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1302-Betrumb%C3%A6ta%20sle%C3%B0abrekkuna%20vi%C3%B0%20BUGL.pdf,Betrumbæta sleðabrekkuna við BUGL,Verkefnið felur í sér að betrumbæta og styrkja sleðabrekkuna við BUGL,Improve the sledding hill at BUGL,The project entails improving the hill used for sledding at BUGL.,Udoskonalenie toru saneczkowego przy BUGL,Projekt obejmuje dopracowanie i poprawienie toru saneczkowego przy BUGL.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1304.jpg,6000000,"64.1482115684702 , -21.8750538423702",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1304-Fegra%20opi%C3%B0%20sv%C3%A6%C3%B0i%20vi%C3%B0%20BUGL.pdf,Fegra opið svæði við BUGL,Verkefnið felur í sér að bæta við gróðri á svæðinu og áningarstað,Beautify the open area around BUGL,The project entails adding more plants and making a rest area.,Piekniejszy teren przy BUGL,Projekt obejmuje dodanie roślinności i miejsca do odpoczynku.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1308.jpg,25000000,"64.1400099901859 , -21.8514798030757",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1308-Hundager%C3%B0i%20vi%C3%B0%20%C3%9Er%C3%B3ttheima.pdf,Hundagerði við Þróttheima,Verkefnið felur í sér að setja upp hundagerði í nágrenni við Þróttheima,Dog park at Þróttheimar,The project entails making a dog park in the area around Þróttheimar.,Teren dla psów przy Þróttheimar,Projekt obejmuje utworzenie terenu dla psów w Þróttheimar.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1310.jpg,16000000,"64.1484989006686 , -21.8813524007548",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1310-Klifursteinn.pdf,Klifursteinn,Verkefnið felur í sér að setja upp klifurstein á valið leiksvæði í hverfinu.,Climbing boulder,The project entails putting a climbing boulder at a selected playground in the neighborhood.,Głaz wspinaczkowy,Projekt obejmuje instalację głazu do wspinania się na wybranym osiedlowym placu zabaw.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1315.jpg,16000000,"64.1360184673862 , -21.8534522391469",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1315-B%C3%A6ta%20drekar%C3%B3l%C3%B3.pdf,Bæta Drekaróló,"Verkefnið felur í sér að skipta um undirlag á leikvellinum, bæta leiktæki og setja upp útigrill.",Improve the 'Dragon' playground (Drekaróló),"The project entails replacing the playground surface, improving playground equipment and installing outdoor grills.",Poprawa placu zabaw Drekaróló,"Projekt obejmuje wymianę nawierzchni placu zabaw, poprawę wyposażenia placu zabaw oraz montaż grilli zewnętrznych."
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1316.jpg,15000000,"64.13939557475949,-21.852354726559316",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1316-Ungbarnar%C3%B3l%C3%B3.pdf,Ungbarnaróló,Verkefnið felur í sér að setja upp leiktæki og aðstöðu fyrir yngstu börnin á Hólmaróló.,Infant swing,The project entails installing playground equipment and facilities for the youngest children on Hólmaróló playground.,Plac zabaw dla malutkich dzieci,Projekt obejmuje wyposażenie placu zabaw w akcesoria dla najmłodszych dzieci w Hólmaróló.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1325.jpg,25000000,"64.1473456 , -21.878605",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1325-Gervigras%20vi%C3%B0%20Laugal%C3%A6kjarsk%C3%B3la.pdf,Gervigrasvöll við Laugalækjarskóla,Verkefnið felur í sér að setja gervigras á völlinn við Laugalækjarskóla.,Artificial turf on Laugalækjarskóli football field,The project entails installing artificial turf on the football field at Laugalækjarskóli.,Sztuczna trawa przy Laugalækjarskóla,Projekt obejmuje położenie murawy na boisku przy Laugalækjarskóli.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1330.jpg,10000000,"64.14558275508021,-21.880599123203623",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1330-Snjallhj%C3%B3last%C3%A6%C3%B0i%20vi%C3%B0%20almenningssv%C3%A6%C3%B0i.pdf,Snjallhjólastæði við almenningssvæði,Verkefnið felur í sér að setja upp snjallhjólastæði á völdum stöðum í hverfinu við fjölfarin almenningssvæði.,Public smart bike parking stations,"The project entails installing smart bike parking stations in selected, busy public areas in the neighborhood.",Inteligentny publiczny parking dla rowerów ,Projekt obejmuje utworzenie inteligentnych parkingów dla rowerów w ruchliwych miejscach publicznych w okolicy.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1332.jpg,20000000,"64.14155097125438,-21.880725580620123",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1332-Betra%20brettasv%C3%A6%C3%B0i.pdf,Betra brettasvæði,Verkefnið felur í sér að bæta aðstöðuna á brettasvæðinu með fleiri römpum.,Better place for skateboarding,The project entails improving the facilities in the skateboard park by adding more ramps.,Lepszy skatepark,Projekt obejmuje poprawę skateparku dodając więcej ramp.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1336.jpg,5000000,"64.1486054973735 , -21.8786287307739",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1336-%C3%81tthagafr%C3%A6%C3%B0sla.pdf,Átthagafræðsla ,Verkefnið felur í sér að setja upp skilti í hverfinu með upplýsingum um sögu hverfisins.,Information about our area,The project entails installing signs in the neighborhood with information about the area's history.,Tablice historyczne ,Projekt obejmuje ustawienie w sąsiedztwie tablic informujących o historii osiedla.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1337.JPG,12000000,"64.1541242733137 , -21.8842427586824",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1337-Nor%C3%B0urlj%C3%B3sa-%20og%20stj%C3%B6rnusko%C3%B0un.pdf,Norðurljósa- og stjörnuskoðun,Verkefnið felur í sér að setja upp aðstöðu til stjörnu- og norðurljósaskoðunar með upplýsingaskilti.,Northern lights and stargazing,The project entails setting up equipment and information for viewing the stars and the northern lights.,Obserwowanie zorzy polarnej i gwiazd,Projekt obejmuje ustawienie urządzeń do obserwacji gwiazd i zorzy polarnej wraz z tablicą informacyjną.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1357.jpg,40000000,"64.1561540444149,-21.877119601513666",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1357-Dorgbryggja.pdf,Dorgbryggja,Verkefnið felur í sér að setja upp flotbryggju sem gefur íbúum möguleika á að dorga.,Fishing pier,The project entails installing a floating pier so that residents can fish. ,Pomost do wędkowania,"Projekt obejmuje zainstalowanie pomostu, który da mieszkańcom możliwość wędkowania."
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1386.jpg,12000000,"64.1447101659944 , -21.8900436038959",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1386-B%C3%A6ta%20r%C3%B3l%C3%B3inn%20vi%C3%B0%20Laugarneskirkju.pdf,Bæta róló við Laugarneskirkju,Verkefnið felur í sér að bæta við leiktækjum á leikvöllinn við Laugarneskirkju.,Improve the playground at Laugarneskirkja,The project entails adding playground equipment to the playground at Laugarneskirkja.,Poprawa placu zabaw przy Laugarneskirkja,Projekt obejmuje dodanie sprzętu na placu zabaw przy Laugarneskirkja.
Laugardalur,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Laugardalur/HM4-1856.jpg,4000000,"64.1453275483349,-21.906635721374368",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Laugardalur/HM4-1856-Gr%C3%B3%C3%B0ur%20vi%C3%B0%20H%C3%B6f%C3%B0atorg.pdf,Gróður við Höfðatorg,Verkefnið felur í sér að bæta gróðri í borgarumhverfið við Höfðatorg og nágrenni.,Greenery at Höfðatorg,"The project entails adding vegetation, e.g. plants, trees and flowers, to Höfðatorg and the surrounding area.",Roślinność przy Höfðatorg,Projekt obejmuje zwiększenie w mieście roślinności przy Höfðatorg i okolicach.
,,,,,,,,,,,
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2550-A.jpg,10000000,"64.13296567695987,-21.88514475995439",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2550-Fj%C3%B6lskyldusv%C3%A6%C3%B0i%20fyrir%20aftan%20Mi%C3%B0b%C3%A6.pdf,Fjölskyldusvæði fyrir aftan Miðbæ,Verkefnið felur í sér að bæta tengingar að svæðinu með nýju yfirborði. Setja upp nestisaðstöðu og viðardrumba.,Family area behind Miðbær,The project entails improving the area with a new surface and adding picnic tables and wooden drums. ,Teren rodzinny za Miðbær,Projekt obejmuje lepszy dostęp za pomocą nowej nawierzchni. Zaplecze piknikowe i drewniane stopnie do siedzenia.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2556.jpg,4000000,"64.1273518 , -21.8734483",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2556-Flokkunartunnur%20vi%C3%B0%20g%C3%B6ngust%C3%ADga.pdf,Flokkunartunnur við göngustíga,Verkefnið felur í sér að setja upp flokkunartunnur á völdum stöðum í hverfinu.,Recycling bins nearwalking pats,The project entails installing recycling bins at selected locations in the neighborhood.,Pojemniki do segregacji odpadów przy chodnikach,Projekt obejmuje zainstalowanie koszy do segregacji odpadów w wybranych lokalizacjach w sąsiedztwie.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2558.jpg,8000000,"64.1273518 , -21.8734483",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2558-%C3%86vint%C3%BDragar%C3%B0ur.pdf,Ævintýragarður,Verkefnið felur í sér að lýsa upp tré og gróður og skapa ævintýralega stemningu í Grundargerðisgarði.,Adventure garden,The project entails lighting up trees creating an enchanting atmosphere in Grundargerðisgarður.,Park rozrywki,Projekt polega na oświetleniu drzew i roślinności oraz stworzeniu baśniowego klimatu w Grundargerðisgarður.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2563.jpg,25000000,"64.1174968194422 , -21.8736183946899",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2563-Hundager%C3%B0i%20%C3%AD%20Fossvogsdal.pdf,Hundagerði í Fossvogsdal,Verkefnið felur í sér að setja upp hundagerði í Fossvogsdal.,Dog park in Fossvogsdalur,The project entails setting up a dog park in Fossvogsdalur.,Teren dla psów w Fossvogsdalur,Projekt obejmuje utworzenie ogrodzonego terenu dla psów w Fossvogsdalur.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2564.jpg,12000000,"64.12910409977053,-21.871057606599845",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2564-B%C3%A6ta%20tengingu%20milli%20Ger%C3%B0a%20og%20Skeifunnar.pdf,Bæta tengingu milli Skeifunnar og göngubrúarinnar ,"Verkefnið felur í sér að greiða aðgengi fyrir hjól, vagna og hjólastóla frá göngubrúnni og niður í Skeifuna.",Improved connection between Skeifan and the footbridge,"The project entails improving access for bicycles, carriages and wheelchairs from the footbridge down to Skeifan.",Poprawienie łączności ze Skeifan kładką dla pieszych ,"Projekt obejmuje poprawienie dostępu dla rowerów, spacerówek i wózków inwalidzkich kładki dla pieszych do Skeifuni."
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2565.jpg,6000000,,,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2565-Systkinar%C3%B3lur%20og%20ungbarnar%C3%B3lur.pdf,Systkinarólur og ungbarnarólur,Verkefnið felur í sér að setja upp rólur með systkinasæti og skipta út rólusætum fyrir ungbarnarólur.,Tandem and infant swings,The project entails installing swings with sibling seats and replacing swing seats with infant swings.,Podwójne huśtawki i huśtawki dla niemowląt,Projekt obejmuje instalację huśtawek z siedziskami dla rodzeństwa oraz wymianę siedzisk na huśtawki dla niemowląt.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2566.JPG,3000000,"64.1340452549858 , -21.8896158993756",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2566-Hj%C3%B3last%C3%A6%C3%B0i%20vi%C3%B0%20V%C3%ADkingsheimili%C3%B0.pdf,Hjólastæði við Víkingsheimilið 	í Safamýri,Verkefnið felur í sér að setja upp hjólaboga við Víkingsheimilið í Safamýri fyrir hjól og hlaupahjól.,Bike parking at Víkingsheimili on Safamýri,The project entails setting up a bike parking rack at the Víkingsheimili on Safamýri for both bicycles and scooters.,Parking rowerowy przy hali Víkingur w Safamýri,"Projekt obejmuje instalację stojaków na rowery przy klubie sportowym Víkingur, do przymocowania rowerów i hulajnóg."
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2568.jpg,5000000,"64.1237507805008 , -21.8737843996097",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2568-Huglei%C3%B0slur%C3%B3la%20milli%20H%C3%B3lmgar%C3%B0s%20og%20H%C3%A6%C3%B0argar%C3%B0s.pdf,Hugleiðsluróla milli Hólmgarðs og Hæðargarðs	,Verkefnið felur í sér að setja upp áningarstað með rólu þar sem hægt er að slaka á í náttúrunni.,Meditation swing between Hólmgarður and Hæðargarður,The project entails creating a rest area with an adult swing where you can relax in nature.,Huśtawka relaks między Hólmgarður a Hæðargarður	,"Projekt obejmuje utworzenie miejsca odpoczynku z huśtawką, gdzie będzie można odpocząć na łonie natury."
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2576.jpg,8000000,,,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2576-Rennibraut.pdf,Stór rennibraut ,"Verkefnið felur í sér að setja upp stóra rennibraut, t.d. í brekku.",Large slide,"The project entails installing a large slide, e.g. on one of the hills.",Duża zjeżdżalnia ,Projekt obejmuje zainstalowanie dużej zjeżdżalni np. na górce.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2580.jpg,6000000,"64.11781531782263, -21.87432745883836",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2580-Meiri%20gr%C3%B3%C3%B0ur%20%C3%AD%20Fossvogsdalinn.pdf,Meiri gróður í Fossvogsdalinn	,Verkefnið felur í sér að styrkja gróðurinn í Fossvogsdal. Mynda skjól og auka fjölbreytileika plantna.,More plants in Fossvogsdalur,"The project entails improving the vegetation in Fossvogsdalur, creating more shelter and increasing plant diversity.",Więcej roślinności w Fossvogsdalur	,Projekt obejmuje dodanie roślinności w Fossvogsdalur. Utworzenie ochrony przed wiatrem i urozmaicenie roślin.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2582.JPG,3000000,"64.1374525589872 , -21.8857385392017",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2582-Hj%C3%B3last%C3%A6%C3%B0i%20vi%C3%B0%20M%C3%BAlaborg.pdf,Hjólastæði við Múlaborg	,Verkefnið felur í sér að setja upp hjólaboga við Múlaborg sem hægt er að læsa bæði hjólum og hlaupahjólum við.,Bike parking at Múlaborg,"The project entails installing a bike rack at Múlaborg, where both bicycles and scooters can be locked.",Parking rowerowy przy  Múlaborg	,"Projekt obejmuje instalację stojaków na rowery przy Múlaborg, do których będzie można przymocować rowery i hulajnogi."
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2585.jpg,5000000,"64.1344575296252 , -21.889037529917",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2585-S%C3%B6guskilti%20%C3%AD%20Safam%C3%BDri.pdf,Söguskilti í Safamýri,Verkefnið felur í sér að setja upp borgarsöguskilti með sögu sveitabæjanna sem stóðu í Safamýri.,Historical marker sign on Safamýri,The project entails putting up signs with the history of the farms that where there in the past.,Tablica pamiątkowa w Safamýri,"Projekt obejmuje zainstalowanie miejskiej tablicy pamiątkowej z historią osad, które znajdowały się w Safamýri."
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2586.jpg,10000000,"64.1274404966129 , -21.8739753039163",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2586-%C3%86rslabelgur%20%C3%AD%20Grundarger%C3%B0isgar%C3%B0.pdf,Ærslabelgur í Grundargerðisgarð,Verkefnið felur í sér að setja upp lítinn ærslabelg í Grundargerðisgarði,Jumping pillow at Grundargerðsgarður,The project entails installing a small jumping pillow at Grundargerðisgarður.,Poducha dmuchana w Grundargerðisgarður,Projekt obejmuje instalację małej poduchy dmuchanej w Grundargerðisgarður.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2587.jpg,10000000,"64.1219029449642 , -21.8754339190491",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2587-Vatnsp%C3%B3stur%20fyrir%20aftan%20Gr%C3%ADmsb%C3%A6.pdf,Vatnspóstur fyrir aftan Grímsbæ,Verkefnið felur í sér að setja upp vatnspóstur fyrir aftan Grímsbæ,Drinking fountain behind Grímsbæ,The project entails installing a drinking fountain behind Grímsbær.,Punkt picia wody za Grímsbær,Projekt obejmuje instalację wody pitnej z tyłu Grímsbær.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2593.jpg,10000000,"64.1344125405628 , -21.885903481252",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2593%20Fleiri%20%C3%A1ningarsta%C3%B0i%20%C3%AD%20g%C3%B6r%C3%B0um.pdf,Fleiri áningastaði í görðum,"Verkefnið felur í sér að styrkja núverandi garða í hverfinu með áningarstöðum, setja upp útigrill og nestisbekki.",More rest areas in the park,"The project entails improving the existing parks in the neighborhood, e.g. installing outdoor grills and picnic benches.",Więcej miejsc piknikowych w parkach,"Projekt obejmuje poprawienie istniejących w okolicy parków o miejsca odpoczynku, montaż grilli i ławek piknikowych."
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2598.jpg,3000000,"64.1309999714015 , -21.8913967565454",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2598-Bekkir%20og%20ruslatunnur.pdf,Bekkir og ruslatunnur,Verkefnið felur í sér að bæta aðstöðu fyrir gangandi vegfarendur í hverfinu með því að setja upp bekki og ruslatunnur.,Benches and trash bins,The project entails improving pedestrian facilities in the neighborhood by installing benches and trash cans.,Ławki i kosze na śmieci,"Projekt obejmuje poprawę terenu dla pieszych w okolicy. Ławki i śmietniki, aby odpocząć i cieszyć się naturą."
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2604.jpg,25000000,"64.1288484213528 , -21.8858824244215",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2604-Hj%C3%B3labrettagar%C3%B0ur%20vi%C3%B0%20H%C3%A1aleitisbraut.pdf,Hjólabrettagarður við Háaleitisbraut,Verkefnið felur í sér að setja upp hjólabrettarampa við Háaleitisbraut.,Skateboard park on Háaleitisbraut,The project entails installing a skateboard ramp near Háaleitisbraut,Park deskorolkowy przy Háaleitisbraut,Projekt obejmuje montaż rampy deskorolkowej.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2608.jpg,15000000,"64.12004315790533,-21.866560642499387",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2608-Hj%C3%B3labraut%20milli%20H%20og%20K%20landa.pdf,Hjólabraut milli H og K landa,Verkefnið felur í sér að setja upp færanlega hjólabraut milli H og K landa.,Bike track between H and K streets in Fossvogur.,The project entails installing a movable bike track between the H and K streets in Fossvogur.,Ścieżka rowerowa pomiędzy terenami H i K ,Projekt obejmuje budowę ścieżki rowerowej pomiędzy terenami H i K.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2613.jpg,4000000,"64.12762477455581, -21.88658762804415",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2613-Gr%C3%B3%C3%B0ur%20vi%C3%B0%20H%C3%A1aleitisbraut.pdf,Gróður við Háaleitisbraut,"Verkefnið felur í sér að bæta við gróðri á umferðareyjum á Háaleitisbraut, sunnan Miklubrautar",More plants on Háaleitisbraut,"The project entails adding trees and vegetation to traffic islands on Háaleitisbraut, south of Miklarbraut.",Zielone tereny przy Háaleitisbraut,"Projekt obejmuje dodanie roślinności na wysepkach komunikacyjnych na Háaleitisbraut, na południe od Miklubraut."
